"Meldejahr","STATIONS_ID","Geschlecht","Inzidenz","LandkreisID","Kreis","Bevölkerungsentwicklung","Bundesland","Inzidenz_log","Wintertemperatur","Sommertemperatur","Frühlingsniederschlag","Sommerniederschlag","Jahrestemperatur","Jahresniederschlag","Bevölkerung","Bevölkerung_Insg","Wintertemperatur_Vorjahr","Gesamt_Inzidenz"
2026,"1050","männlich",44.2879863817532,"14625","Bautzen",-0.17,"Sachsen",3.79071345250223,4.25960784313726,17.6823529411765,50.3058823529412,56.6758823529412,11.5194117647059,677.919117647059,143574.69,290809.517727273,4.32862745098039,88.4200175487919
2027,"1050","männlich",44.1460433608804,"14625","Bautzen",-0.17,"Sachsen",3.78750330493392,4.19058823529412,17.643137254902,50.0911764705882,57.9678431372549,11.4658823529412,670.558823529412,142438.92,288509.023636364,4.25960784313726,88.1379887594469
2028,"1050","männlich",44.0046748939314,"14625","Bautzen",-0.17,"Sachsen",3.78429587586374,4.12156862745098,17.6039215686275,49.8764705882353,59.2598039215686,11.4123529411765,663.198529411765,141303.15,286208.529545455,4.19058823529412,87.8570962309388
2029,"1050","männlich",43.8638782726466,"14625","Bautzen",-0.17,"Sachsen",3.78109116298953,4.05254901960784,17.5647058823529,49.6617647058824,60.5517647058823,11.3588235294118,655.838235294118,140167.38,283908.035454545,4.12156862745098,87.5773346319742
2030,"1050","männlich",43.723650803145,"14625","Bautzen",-0.17,"Sachsen",3.7778891640111,3.98352941176471,17.5254901960784,49.4470588235294,61.8437254901961,11.3052941176471,648.477941176471,139031.61,281607.541363636,4.05254901960784,87.2986986594359
2031,"1050","männlich",43.5839898058412,"14625","Bautzen",-0.17,"Sachsen",3.7746898766302,3.91450980392157,17.4862745098039,49.2323529411765,63.1356862745098,11.2517647058824,641.117647058824,137895.84,279307.047272727,3.98352941176471,87.0211830382202
2032,"1050","männlich",43.4448926153608,"14625","Bautzen",-0.17,"Sachsen",3.77149329855053,3.84549019607843,17.4470588235294,49.0176470588235,64.4276470588235,11.1982352941176,633.757352941176,136760.07,277006.553181818,3.91450980392157,86.7447825210726
2033,"1050","männlich",43.3063565804577,"14625","Bautzen",-0.17,"Sachsen",3.76829942747773,3.77647058823529,17.4078431372549,48.8029411764706,65.7196078431373,11.1447058823529,626.397058823529,135624.3,274706.059090909,3.84549019607843,86.4694918884259
2034,"1050","männlich",43.1683790639314,"14625","Bautzen",-0.17,"Sachsen",3.76510826111938,3.70745098039216,17.3686274509804,48.5882352941177,67.011568627451,11.0911764705882,619.036764705882,134488.53,272405.565,3.77647058823529,86.1953059482388
2035,"1050","männlich",43.0309574425449,"14625","Bautzen",-0.17,"Sachsen",3.761919797185,3.63843137254902,17.3294117647059,48.3735294117647,68.3035294117647,11.0376470588235,611.676470588235,133352.76,270105.070909091,3.70745098039216,85.922219535836
2036,"1050","männlich",42.8940891069429,"14625","Bautzen",-0.17,"Sachsen",3.75873403338607,3.56941176470588,17.2901960784314,48.1588235294118,69.5954901960784,10.9841176470588,604.316176470588,132216.99,267804.576818182,3.63843137254902,85.6502275137488
2037,"1050","männlich",42.7577714615708,"14625","Bautzen",-0.17,"Sachsen",3.75555096743599,3.50039215686275,17.2509803921569,47.9441176470588,70.8874509803922,10.9305882352941,596.955882352941,131081.22,265504.082727273,3.56941176470588,85.3793247715568
2038,"1050","männlich",42.6220019245943,"14625","Bautzen",-0.17,"Sachsen",3.75237059705008,3.43137254901961,17.2117647058824,47.7294117647059,72.1794117647059,10.8770588235294,589.595588235294,129945.45,263203.588636364,3.50039215686275,85.1095062257307
2039,"1050","männlich",42.4867779278192,"14625","Bautzen",-0.17,"Sachsen",3.74919291994564,3.36235294117647,17.1725490196078,47.5147058823529,73.4713725490196,10.8235294117647,582.235294117647,128809.68,260903.094545455,3.43137254901961,84.8407668194767
2040,"1050","männlich",42.3520969166118,"14625","Bautzen",-0.17,"Sachsen",3.74601793384187,3.29333333333333,17.1333333333333,47.3,74.7633333333333,10.77,574.875,127673.91,258602.600454545,3.36235294117647,84.5731015225801
2024,"853","männlich",50.9518197012686,"14511","Chemnitz, Stadt",-0.05,"Sachsen",3.93088047446311,2.95372549019608,16.616862745098,48.7635294117647,53.4211764705882,10.4088235294118,845.254705882353,122399.186363636,247998.084090909,2.86,101.740952395594
2025,"853","männlich",50.7525033701769,"14511","Chemnitz, Stadt",-0.05,"Sachsen",3.92696094419651,3.04745098039216,16.6870588235294,49.8270588235294,55.8756862745098,10.4876470588235,850.609411764706,122120.372727273,247433.168181818,2.95372549019608,101.343485498111
2026,"853","männlich",50.5541643125033,"14511","Chemnitz, Stadt",-0.05,"Sachsen",3.92304532214273,3.14117647058824,16.7572549019608,50.8905882352941,58.3301960784314,10.5664705882353,855.964117647059,121841.559090909,246868.252272727,3.04745098039216,100.947965004545
2027,"853","männlich",50.3567969655834,"14511","Chemnitz, Stadt",-0.05,"Sachsen",3.91913360440486,3.23490196078431,16.8274509803922,51.9541176470588,60.7847058823529,10.6452941176471,861.318823529412,121562.745454545,246303.336363636,3.14117647058824,100.554379849316
2028,"853","männlich",50.1603958023435,"14511","Chemnitz, Stadt",-0.05,"Sachsen",3.91522578708986,3.32862745098039,16.8976470588235,53.0176470588235,63.2392156862745,10.7241176470588,866.673529411765,121283.931818182,245738.420454545,3.23490196078431,100.162719037565
2029,"853","männlich",49.9649553310499,"14511","Chemnitz, Stadt",-0.05,"Sachsen",3.91132186630855,3.42235294117647,16.9678431372549,54.0811764705882,65.6937254901961,10.8029411764706,872.028235294118,121005.118181818,245173.504545455,3.32862745098039,99.7729716446473
2030,"853","männlich",49.7704700950596,"14511","Chemnitz, Stadt",-0.05,"Sachsen",3.90742183817566,3.51607843137255,17.0380392156863,55.1447058823529,68.1482352941177,10.8817647058824,877.382941176471,120726.304545455,244608.588636364,3.42235294117647,99.3851268156411
2031,"853","männlich",49.5769346725737,"14511","Chemnitz, Stadt",-0.05,"Sachsen",3.90352569880978,3.60980392156863,17.1082352941176,56.2082352941176,70.6027450980392,10.9605882352941,882.737647058824,120447.490909091,244043.672727273,3.51607843137255,98.9991737648587
2032,"853","männlich",49.3843436763916,"14511","Chemnitz, Stadt",-0.05,"Sachsen",3.89963344433337,3.70352941176471,17.178431372549,57.2717647058824,73.0572549019608,11.0394117647059,888.092352941177,120168.677272727,243478.756818182,3.60980392156863,98.615101775358
2033,"853","männlich",49.1926917536682,"14511","Chemnitz, Stadt",-0.05,"Sachsen",3.89574507087276,3.79725490196078,17.2486274509804,58.3352941176471,75.5117647058824,11.1182352941176,893.447058823529,119889.863636364,242913.840909091,3.70352941176471,98.2329001984608
2034,"853","männlich",49.0019735856723,"14511","Chemnitz, Stadt",-0.05,"Sachsen",3.89186057455814,3.89098039215686,17.3188235294118,59.3988235294118,77.9662745098039,11.1970588235294,898.801764705882,119611.05,242348.925,3.79725490196078,97.8525584532727
2035,"853","männlich",48.8121838875468,"14511","Chemnitz, Stadt",-0.05,"Sachsen",3.88797995152355,3.98470588235294,17.3890196078431,60.4623529411765,80.4207843137255,11.2758823529412,904.156470588235,119332.236363636,241784.009090909,3.89098039215686,97.474066026208
2036,"853","männlich",48.6233174080712,"14511","Chemnitz, Stadt",-0.05,"Sachsen",3.88410319790691,4.07843137254902,17.4592156862745,61.5258823529412,82.8752941176471,11.3547058823529,909.511176470588,119053.422727273,241219.093181818,3.98470588235294,97.0974124705181
2037,"853","männlich",48.4353689294257,"14511","Chemnitz, Stadt",-0.05,"Sachsen",3.88023030984997,4.1721568627451,17.5294117647059,62.5894117647059,85.3298039215686,11.4335294117647,914.865882352941,118774.609090909,240654.177272727,4.07843137254902,96.7225874058226
2038,"853","männlich",48.2483332669566,"14511","Chemnitz, Stadt",-0.05,"Sachsen",3.87636128349833,4.26588235294118,17.5996078431373,63.6529411764706,87.7843137254902,11.5123529411765,920.220588235294,118495.795454545,240089.261363636,4.1721568627451,96.349580517645
2039,"853","männlich",48.0622052689443,"14511","Chemnitz, Stadt",-0.05,"Sachsen",3.87249611500143,4.35960784313725,17.6698039215686,64.7164705882353,90.2388235294118,11.5911764705882,925.575294117647,118216.981818182,239524.345454545,4.26588235294118,95.978381556951
2040,"853","männlich",47.8769798163729,"14511","Chemnitz, Stadt",-0.05,"Sachsen",3.86863480051256,4.45333333333333,17.74,65.78,92.6933333333333,11.67,930.93,117938.168181818,238959.429545455,4.35960784313725,95.6089803396915
2024,"314","männlich",41.0669316213975,"14612","Dresden, Stadt",0.06,"Sachsen",3.71520321423024,3.62607843137255,17.1407843137255,47.9088235294118,48.7594117647059,11.1211764705882,734.849411764706,280099.830909091,564847.302727273,3.61,81.9539921427451
2025,"314","männlich",40.7946661416547,"14612","Dresden, Stadt",0.06,"Sachsen",3.70855134104178,3.6421568627451,17.1249019607843,51.0676470588235,53.4188235294118,11.1123529411765,737.798823529412,280861.661818182,566383.605454545,3.62607843137255,81.4104891466397
2026,"314","männlich",40.524688366206,"14612","Dresden, Stadt",0.06,"Sachsen",3.70191137767745,3.65823529411765,17.1090196078431,54.2264705882353,58.0782352941176,11.1035294117647,740.748235294118,281623.492727273,567919.908181818,3.6421568627451,80.8715548722787
2027,"314","männlich",40.2569758871282,"14612","Dresden, Stadt",0.06,"Sachsen",3.69528330281336,3.6743137254902,17.093137254902,57.3852941176471,62.7376470588235,11.0947058823529,743.697647058823,282385.323636364,569456.210909091,3.65823529411765,80.3371445480508
2028,"314","männlich",39.9915065438562,"14612","Dresden, Stadt",0.06,"Sachsen",3.68866709516377,3.69039215686275,17.0772549019608,60.5441176470588,67.3970588235294,11.0858823529412,746.647058823529,283147.154545455,570992.513636364,3.6743137254902,79.8072138968232
2029,"314","männlich",39.7282584201687,"14612","Dresden, Stadt",0.06,"Sachsen",3.68206273348108,3.70647058823529,17.0613725490196,63.7029411764706,72.0564705882353,11.0770588235294,749.596470588235,283908.985454545,572528.816363636,3.69039215686275,79.281719129913
2030,"314","männlich",39.4672098412148,"14612","Dresden, Stadt",0.06,"Sachsen",3.67547019655571,3.72254901960784,17.0454901960784,66.8617647058824,76.7158823529412,11.0682352941176,752.545882352941,284670.816363636,574065.119090909,3.70647058823529,78.7606169411391
2031,"314","männlich",39.2083393705789,"14612","Dresden, Stadt",0.06,"Sachsen",3.66888946321606,3.73862745098039,17.0296078431373,70.0205882352941,81.3752941176471,11.0594117647059,755.495294117647,285432.647272727,575601.421818182,3.72254901960784,78.2438645009526
2032,"314","männlich",38.9516258073854,"14612","Dresden, Stadt",0.06,"Sachsen",3.66232051232844,3.75470588235294,17.0137254901961,73.1794117647059,86.0347058823529,11.0505882352941,758.444705882353,286194.478181818,577137.724545455,3.73862745098039,77.7314194506455
2033,"314","männlich",38.6970481834406,"14612","Dresden, Stadt",0.06,"Sachsen",3.655763322797,3.77078431372549,16.9978431372549,76.3382352941177,90.6941176470588,11.0417647058824,761.394117647059,286956.309090909,578674.027272727,3.75470588235294,77.2232398966358
2034,"314","männlich",38.4445857604139,"14612","Dresden, Stadt",0.06,"Sachsen",3.64921787356367,3.78686274509804,16.9819607843137,79.4970588235294,95.3535294117647,11.0329411764706,764.343529411765,287718.14,580210.33,3.77078431372549,76.7192844048273
2035,"314","männlich",38.1942180270543,"14612","Dresden, Stadt",0.06,"Sachsen",3.64268414360805,3.80294117647059,16.9660784313725,82.6558823529412,100.012941176471,11.0241176470588,767.292941176471,288479.970909091,581746.632727273,3.78686274509804,76.2195119950453
2036,"314","männlich",37.9459246964453,"14612","Dresden, Stadt",0.06,"Sachsen",3.63616211194741,3.81901960784314,16.9501960784314,85.8147058823529,104.672352941176,11.0152941176471,770.242352941176,289241.801818182,583282.935454545,3.80294117647059,75.7238821355447
2037,"314","männlich",37.6996857032949,"14612","Dresden, Stadt",0.06,"Sachsen",3.62965175763658,3.83509803921569,16.9343137254902,88.9735294117647,109.331764705882,11.0064705882353,773.191764705882,290003.632727273,584819.238181818,3.81901960784314,75.2323547375899
2038,"314","männlich",37.4554812012613,"14612","Dresden, Stadt",0.06,"Sachsen",3.62315305976789,3.85117647058824,16.918431372549,92.1323529411765,113.991176470588,10.9976470588235,776.141176470588,290765.463636364,586355.540909091,3.83509803921569,74.744890150108
2039,"314","männlich",37.2132915603141,"14612","Dresden, Stadt",0.06,"Sachsen",3.6166659974711,3.86725490196078,16.9025490196078,95.2911764705882,118.650588235294,10.9888235294118,779.090588235294,291527.294545455,587891.843636364,3.85117647058824,74.2614491544097
2040,"314","männlich",36.9730973641303,"14612","Dresden, Stadt",0.06,"Sachsen",3.61019054991333,3.88333333333333,16.8866666666667,98.45,123.31,10.98,782.04,292289.125454545,589428.146363636,3.86725490196078,73.7819929589816
2024,"3166","männlich",48.5260066251114,"14521","Erzgebirgskreis",-0.22,"Sachsen",3.88209987330382,1.27703703703704,15.85,39.7333333333333,51.367037037037,8.87,686.801111111111,157911.172173913,322558.956521739,0.81,96.7305496649797
2025,"3166","männlich",47.9605344443492,"14521","Erzgebirgskreis",-0.22,"Sachsen",3.87037847364078,1.51055555555556,15.9866666666667,40.825,53.5672222222222,9.065,694.551666666667,156371.25826087,319413.434782609,1.27703703703704,95.6073836840417
2026,"3166","männlich",47.7115958000048,"14521","Erzgebirgskreis",-0.22,"Sachsen",3.86517446688323,1.74407407407407,16.1233333333333,41.9166666666667,55.7674074074074,9.26,702.302222222222,154831.344347826,316267.913043478,1.51055555555556,95.1146092288732
2027,"3166","männlich",47.464281383412,"14521","Erzgebirgskreis",-0.22,"Sachsen",3.85997745729314,1.97759259259259,16.26,43.0083333333333,57.9675925925926,9.455,710.052777777778,153291.430434783,313122.391304348,1.74407407407407,94.6250281512133
2028,"3166","männlich",47.2185788790548,"14521","Erzgebirgskreis",-0.22,"Sachsen",3.85478743546231,2.21111111111111,16.3966666666667,44.1,60.1677777777778,9.65,717.803333333333,151751.516521739,309976.869565217,1.97759259259259,94.1386163987849
2029,"3166","männlich",46.9744760764507,"14521","Erzgebirgskreis",-0.22,"Sachsen",3.8496043919952,2.44462962962963,16.5333333333333,45.1916666666667,62.367962962963,9.845,725.553888888889,150211.602608696,306831.347826087,2.21111111111111,93.6553501230953
2030,"3166","männlich",46.7319608691614,"14521","Erzgebirgskreis",-0.22,"Sachsen",3.84442831750886,2.67814814814815,16.67,46.2833333333333,64.5681481481482,10.04,733.304444444444,148671.688695652,303685.826086957,2.44462962962963,93.1752056775315
2031,"3166","männlich",46.491021253817,"14521","Erzgebirgskreis",-0.22,"Sachsen",3.83925920263302,2.91166666666667,16.8066666666667,47.375,66.7683333333333,10.235,741.055,147131.774782609,300540.304347826,2.67814814814815,92.6981596154775
2032,"3166","männlich",46.2516453291481,"14521","Erzgebirgskreis",-0.22,"Sachsen",3.83409703800995,3.14518518518519,16.9433333333333,48.4666666666667,68.9685185185185,10.43,748.805555555556,145591.860869565,297394.782608696,2.91166666666667,92.2241886884488
2033,"3166","männlich",46.0138212950283,"14521","Erzgebirgskreis",-0.22,"Sachsen",3.82894181429454,3.3787037037037,17.08,49.5583333333333,71.1687037037037,10.625,756.556111111111,144051.946956522,294249.260869565,3.14518518518519,91.7532698442462
2034,"3166","männlich",45.7775374515266,"14521","Erzgebirgskreis",-0.22,"Sachsen",3.82379352215423,3.61222222222222,17.2166666666667,50.65,73.3688888888889,10.82,764.306666666667,142512.033043478,291103.739130435,3.3787037037037,91.2853802251294
2035,"3166","männlich",45.5427821979696,"14521","Erzgebirgskreis",-0.22,"Sachsen",3.81865215226901,3.84574074074074,17.3533333333333,51.7416666666667,75.5690740740741,11.015,772.057222222222,140972.119130435,287958.217391304,3.61222222222222,90.8204971660072
2036,"3166","männlich",45.3095440320126,"14521","Erzgebirgskreis",-0.22,"Sachsen",3.8135176953314,4.07925925925926,17.49,52.8333333333333,77.7692592592593,11.21,779.807777777778,139432.205217391,284812.695652174,3.84574074074074,90.3585981926479
2037,"3166","männlich",45.0778115487209,"14521","Erzgebirgskreis",-0.22,"Sachsen",3.80839014204644,4.31277777777778,17.6266666666667,53.925,79.9694444444445,11.405,787.558333333333,137892.291304348,281667.173913043,4.07925925925926,89.8996610199063
2038,"3166","männlich",44.8475734396603,"14521","Erzgebirgskreis",-0.22,"Sachsen",3.80326948313167,4.5462962962963,17.7633333333333,55.0166666666667,82.1696296296296,11.6,795.308888888889,136352.377391304,278521.652173913,4.31277777777778,89.44366354997
2039,"3166","männlich",44.6188184919958,"14521","Erzgebirgskreis",-0.22,"Sachsen",3.79815570931709,4.77981481481481,17.9,56.1083333333333,84.3698148148148,11.795,803.059444444444,134812.463478261,275376.130434783,4.5462962962963,88.9905838706217
2040,"3166","männlich",44.3915355876011,"14521","Erzgebirgskreis",-0.22,"Sachsen",3.79304881134519,5.01333333333333,18.0366666666667,57.2,86.57,11.99,810.81,133272.549565217,272230.608695652,4.77981481481481,88.5404002535203
2024,"1684","männlich",49.3522265715954,"14626","Görlitz",-0.18,"Sachsen",3.89898288282716,3.29294117647059,17.1988235294118,42.5255882352941,43.1045098039216,10.8888235294118,751.467352941177,121033.556363636,247638.155454545,3.2,98.4327141161635
2025,"1684","männlich",48.8816383108765,"14626","Görlitz",-0.18,"Sachsen",3.88940183129995,3.38588235294118,17.3009803921569,44.0511764705882,45.6423529411765,10.9876470588235,741.834705882353,120035.112727273,245595.310909091,3.29294117647059,97.4969955196594
2026,"1684","männlich",48.4166771452698,"14626","Görlitz",-0.18,"Sachsen",3.87984432348942,3.47882352941176,17.403137254902,45.5767647058824,48.1801960784314,11.0864705882353,732.202058823529,119036.669090909,243552.466363636,3.38588235294118,96.5724334337364
2027,"1684","männlich",47.9572649854594,"14626","Görlitz",-0.18,"Sachsen",3.87031030154112,3.57176470588235,17.5052941176471,47.1023529411765,50.7180392156863,11.1852941176471,722.569411764706,118038.225454545,241509.621818182,3.47882352941176,95.6588734729566
2028,"1684","männlich",47.5033249597192,"14626","Görlitz",-0.18,"Sachsen",3.86079970774275,3.66470588235294,17.6074509803922,48.6279411764706,53.2558823529412,11.2841176470588,712.936764705882,117039.781818182,239466.777272727,3.57176470588235,94.756163652416
2029,"1684","männlich",47.0547813930042,"14626","Görlitz",-0.18,"Sachsen",3.85131248452383,3.75764705882353,17.7096078431373,50.1535294117647,55.7937254901961,11.3829411764706,703.304117647059,116041.338181818,237423.932727273,3.66470588235294,93.8641543466364
2030,"1684","männlich",46.6115597864336,"14626","Görlitz",-0.18,"Sachsen",3.84184857445535,3.85058823529412,17.8117647058824,51.6791176470588,58.331568627451,11.4817647058824,693.671470588235,115042.894545455,235381.088181818,3.75764705882353,92.9826982492232
2031,"1684","männlich",46.1735867971543,"14626","Görlitz",-0.18,"Sachsen",3.83240792024942,3.94352941176471,17.9139215686275,53.2047058823529,60.8694117647059,11.5805882352941,684.038823529412,114044.450909091,233338.243636364,3.85058823529412,92.1116503332702
2032,"1684","männlich",45.7407902185806,"14626","Görlitz",-0.18,"Sachsen",3.82299046475893,4.03647058823529,18.0160784313725,54.7302941176471,63.4072549019608,11.6794117647059,674.406176470588,113046.007272727,231295.399090909,3.94352941176471,91.2508678125024
2033,"1684","männlich",45.3130989610001,"14626","Görlitz",-0.18,"Sachsen",3.81359615097719,4.12941176470588,18.1182352941176,56.2558823529412,65.9450980392157,11.7782352941176,664.773529411765,112047.563636364,229252.554545455,4.03647058823529,90.4002101031354
