"Meldejahr","STATIONS_ID","Geschlecht","Inzidenz","LandkreisID","Kreis","Bevölkerungsentwicklung","Bundesland","Inzidenz_log","Wintertemperatur","Sommertemperatur","Frühlingsniederschlag","Sommerniederschlag","Jahrestemperatur","Jahresniederschlag","Bevölkerung","Bevölkerung_Insg","Wintertemperatur_Vorjahr","Gesamt_Inzidenz"
2022,"4336","männlich",9,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",2.30258509299405,3.30666666666667,18.3766666666667,57.5,41.7666666666667,11.52,804,162630,330848,3.11666666666667,35
2022,"4336","männlich",3,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",1.38629436111989,3.30666666666667,18.3766666666667,57.5,41.7666666666667,11.52,804,162630,330848,3.30666666666667,35
2011,"460","männlich",23,"10044","Saarlouis",-0.06,"Saarland",3.17805383034795,2.84,15.7233333333333,58.75,59.7333333333333,10.46,665.3,95910,195749,4.48333333333333,58
2012,"460","männlich",38,"10044","Saarlouis",-0.06,"Saarland",3.66356164612965,1.29333333333333,15.6633333333333,70.25,71.2333333333333,9.68,760.5,95910,195749,2.84,80
2014,"460","männlich",13,"10044","Saarlouis",-0.06,"Saarland",2.63905732961526,3.73666666666667,16.4466666666667,47.75,85.4,10.89,806.7,95910,195749,1.29333333333333,30
2016,"460","männlich",6,"10044","Saarlouis",-0.06,"Saarland",1.94591014905531,2.46333333333333,16.1133333333333,116.65,87.1666666666667,9.84,866.6,95910,195749,3.73666666666667,13
2017,"460","männlich",16,"10044","Saarlouis",-0.06,"Saarland",2.83321334405622,1.73,17.7366666666667,54.8,69.4666666666667,10.26,828.7,95910,195749,2.46333333333333,35
2018,"460","männlich",42,"10044","Saarlouis",-0.06,"Saarland",3.76120011569356,2.43333333333333,18.6833333333333,96.2,68,11.19,810.4,95910,195749,1.73,73
2019,"460","männlich",26,"10044","Saarlouis",-0.06,"Saarland",3.29583686600433,3.36333333333333,17.1566666666667,43.95,39.5333333333333,10.74,839.3,95910,195749,2.43333333333333,73
2020,"460","männlich",43,"10044","Saarlouis",-0.06,"Saarland",3.78418963391826,4.19,16.43,65.15,47.7333333333333,11.26,829.1,95910,195749,3.36333333333333,86
2021,"460","männlich",19,"10044","Saarlouis",-0.06,"Saarland",2.99573227355399,2.94666666666667,15.6766666666667,67.4,87.6,9.65,786,95910,195749,4.19,34
2022,"460","männlich",26,"10044","Saarlouis",-0.06,"Saarland",3.29583686600433,3.17333333333333,18.61,49.4,37.1,11.53,779.9,95910,195749,2.94666666666667,44
2011,"4336","männlich",32,"10045","Saarpfalz-Kreis",-0.07,"Saarland",3.49650756146648,2.95666666666667,15.7833333333333,66.55,69.9,10.49,685.9,69192,142419,4.19,116
2011,"4336","männlich",30,"10045","Saarpfalz-Kreis",-0.07,"Saarland",3.43398720448515,2.95666666666667,15.7833333333333,66.55,69.9,10.49,685.9,69192,142419,2.95666666666667,116
2012,"4336","männlich",23,"10045","Saarpfalz-Kreis",-0.07,"Saarland",3.17805383034795,1.31,15.9466666666667,102.75,95.4333333333333,9.78,844.4,69192,142419,2.95666666666667,143
2012,"4336","männlich",43,"10045","Saarpfalz-Kreis",-0.07,"Saarland",3.78418963391826,1.31,15.9466666666667,102.75,95.4333333333333,9.78,844.4,69192,142419,1.31,143
2013,"4336","männlich",27,"10045","Saarpfalz-Kreis",-0.07,"Saarland",3.3322045101752,1.33,15.84,120.85,94.4333333333333,9.21,973,69192,142419,1.31,111
2013,"4336","männlich",35,"10045","Saarpfalz-Kreis",-0.07,"Saarland",3.58351893845611,1.33,15.84,120.85,94.4333333333333,9.21,973,69192,142419,1.33,111
2014,"4336","männlich",16,"10045","Saarpfalz-Kreis",-0.07,"Saarland",2.83321334405622,4.01333333333333,16.5366666666667,52,78.7,10.99,772.2,69192,142419,1.33,50
2014,"4336","männlich",13,"10045","Saarpfalz-Kreis",-0.07,"Saarland",2.63905732961526,4.01333333333333,16.5366666666667,52,78.7,10.99,772.2,69192,142419,4.01333333333333,50
2015,"4336","männlich",10,"10045","Saarpfalz-Kreis",-0.07,"Saarland",2.39789527279837,3.26666666666667,17.08,41.85,34.1333333333333,10.55,618,69192,142419,4.01333333333333,59
2015,"4336","männlich",10,"10045","Saarpfalz-Kreis",-0.07,"Saarland",2.39789527279837,3.26666666666667,17.08,41.85,34.1333333333333,10.55,618,69192,142419,3.26666666666667,59
2016,"4336","männlich",20,"10045","Saarpfalz-Kreis",-0.07,"Saarland",3.04452243772342,2.54,16.2466666666667,113.15,90.0333333333333,9.84,854,69192,142419,3.26666666666667,68
2016,"4336","männlich",9,"10045","Saarpfalz-Kreis",-0.07,"Saarland",2.30258509299405,2.54,16.2466666666667,113.15,90.0333333333333,9.84,854,69192,142419,2.54,68
2017,"4336","männlich",20,"10045","Saarpfalz-Kreis",-0.07,"Saarland",3.04452243772342,1.79,17.5533333333333,88.55,94.2333333333333,10.17,960.2,69192,142419,2.54,59
2017,"4336","männlich",7,"10045","Saarpfalz-Kreis",-0.07,"Saarland",2.07944154167984,1.79,17.5533333333333,88.55,94.2333333333333,10.17,960.2,69192,142419,1.79,59
2018,"4336","männlich",32,"10045","Saarpfalz-Kreis",-0.07,"Saarland",3.49650756146648,2.70666666666667,18.41,105.65,89.3666666666667,11.12,893.1,69192,142419,1.79,117
2018,"4336","männlich",22,"10045","Saarpfalz-Kreis",-0.07,"Saarland",3.13549421592915,2.70666666666667,18.41,105.65,89.3666666666667,11.12,893.1,69192,142419,2.70666666666667,117
2019,"4336","männlich",13,"10045","Saarpfalz-Kreis",-0.07,"Saarland",2.63905732961526,3.35666666666667,16.9966666666667,48.85,49.5,10.72,919.1,69192,142419,2.70666666666667,74
2019,"4336","männlich",8,"10045","Saarpfalz-Kreis",-0.07,"Saarland",2.19722457733622,3.35666666666667,16.9966666666667,48.85,49.5,10.72,919.1,69192,142419,3.35666666666667,74
2020,"4336","männlich",25,"10045","Saarpfalz-Kreis",-0.07,"Saarland",3.25809653802148,4.48333333333333,16.4133333333333,58.25,45.8333333333333,11.24,841.1,69192,142419,3.35666666666667,105
2020,"4336","männlich",17,"10045","Saarpfalz-Kreis",-0.07,"Saarland",2.89037175789616,4.48333333333333,16.4133333333333,58.25,45.8333333333333,11.24,841.1,69192,142419,4.48333333333333,105
2021,"4336","männlich",19,"10045","Saarpfalz-Kreis",-0.07,"Saarland",2.99573227355399,3.11666666666667,15.8666666666667,129.1,143.7,9.7,1047.2,69192,142419,4.48333333333333,59
2021,"4336","männlich",8,"10045","Saarpfalz-Kreis",-0.07,"Saarland",2.19722457733622,3.11666666666667,15.8666666666667,129.1,143.7,9.7,1047.2,69192,142419,3.11666666666667,59
2022,"4336","männlich",9,"10045","Saarpfalz-Kreis",-0.07,"Saarland",2.30258509299405,3.30666666666667,18.3766666666667,57.5,41.7666666666667,11.52,804,69192,142419,3.11666666666667,35
2022,"4336","männlich",3,"10045","Saarpfalz-Kreis",-0.07,"Saarland",1.38629436111989,3.30666666666667,18.3766666666667,57.5,41.7666666666667,11.52,804,69192,142419,3.30666666666667,35
2011,"5029","männlich",61,"10046","St. Wendel",-0.11,"Saarland",4.12713438504509,2.24666666666667,15.4166666666667,41.7,51.9333333333333,10.06,796,42753,86942,4.48333333333333,142
2012,"5029","männlich",11,"10046","St. Wendel",-0.11,"Saarland",2.484906649788,0.873333333333333,15.3366666666667,91.65,88.4666666666667,9.33,932.3,42753,86942,2.24666666666667,24
2014,"5029","männlich",25,"10046","St. Wendel",-0.11,"Saarland",3.25809653802148,3.45333333333333,16.24,59.8,84.2666666666667,10.67,886.6,42753,86942,0.873333333333333,47
2015,"5029","männlich",32,"10046","St. Wendel",-0.11,"Saarland",3.49650756146648,2.86,16.6366666666667,44.1,38.4333333333333,10.22,787.9,42753,86942,3.45333333333333,77
2016,"5029","männlich",43,"10046","St. Wendel",-0.11,"Saarland",3.78418963391826,2.14,15.9433333333333,133.25,105.733333333333,9.57,1033.8,42753,86942,2.86,88
2017,"5029","männlich",46,"10046","St. Wendel",-0.11,"Saarland",3.85014760171006,1.45333333333333,17.36,66,89.6,9.96,991.2,42753,86942,2.14,89
2018,"5029","männlich",106,"10046","St. Wendel",-0.11,"Saarland",4.67282883446191,2.15333333333333,18.3366666666667,94.15,75.1666666666667,10.95,965.5,42753,86942,1.45333333333333,224
2019,"5029","männlich",84,"10046","St. Wendel",-0.11,"Saarland",4.44265125649032,3.28,16.9533333333333,69.9,64.2,10.59,1007,42753,86942,2.15333333333333,179
2020,"5029","männlich",110,"10046","St. Wendel",-0.11,"Saarland",4.70953020131233,4.07666666666667,16.21,66.25,49.7666666666667,11.11,986.4,42753,86942,3.28,247
2021,"5029","männlich",64,"10046","St. Wendel",-0.11,"Saarland",4.17438726989564,2.75666666666667,15.5766666666667,94.65,98.6666666666667,9.54,860.6,42753,86942,4.07666666666667,151
2023,"5029","männlich",37,"10046","St. Wendel",-0.11,"Saarland",3.63758615972639,3.82666666666667,17.75,19.85,52.7,11.12,1403.3,42753,86942,2.75666666666667,80
2011,"2985","männlich",134,"14628","Sächsische Schweiz-Osterzgebirge",-0.08,"Sachsen",4.90527477843843,0.446666666666667,15.7366666666667,60.05,105.333333333333,9.25,759.1,121264,246204,4.07666666666667,309
2012,"2985","männlich",76,"14628","Sächsische Schweiz-Osterzgebirge",-0.08,"Sachsen",4.34380542185368,-1.5,16.2966666666667,81.25,102.033333333333,8.69,913.3,121264,246204,0.446666666666667,163
2013,"2985","männlich",114,"14628","Sächsische Schweiz-Osterzgebirge",-0.08,"Sachsen",4.74493212836325,-0.213333333333333,15.8966666666667,167.3,131.3,8.22,886.5,121264,246204,-1.5,264
2015,"2985","männlich",54,"14628","Sächsische Schweiz-Osterzgebirge",-0.08,"Sachsen",4.00733318523247,2.51666666666667,16.0033333333333,52.2,53.1666666666667,9.87,751.8,121264,246204,-0.213333333333333,149
2016,"2985","männlich",135,"14628","Sächsische Schweiz-Osterzgebirge",-0.08,"Sachsen",4.91265488573605,1.10333333333333,16.5966666666667,123.6,112.866666666667,9.12,929.9,121264,246204,2.51666666666667,306
2017,"2985","männlich",102,"14628","Sächsische Schweiz-Osterzgebirge",-0.08,"Sachsen",4.63472898822964,-0.12,16.7633333333333,56.7,87.8,9.13,925.6,121264,246204,1.10333333333333,284
2018,"2985","männlich",129,"14628","Sächsische Schweiz-Osterzgebirge",-0.08,"Sachsen",4.86753445045558,0.826666666666667,18.2866666666667,31.7,27.9333333333333,10.35,480.6,121264,246204,-0.12,306
2019,"2985","männlich",116,"14628","Sächsische Schweiz-Osterzgebirge",-0.08,"Sachsen",4.76217393479776,1.84666666666667,17.06,82.35,78.8,10.31,741.2,121264,246204,0.826666666666667,279
2020,"2985","männlich",119,"14628","Sächsische Schweiz-Osterzgebirge",-0.08,"Sachsen",4.78749174278205,2.98333333333333,15.4933333333333,82.3,74.1333333333333,10.04,764.7,121264,246204,1.84666666666667,309
2021,"2985","männlich",117,"14628","Sächsische Schweiz-Osterzgebirge",-0.08,"Sachsen",4.77068462446567,0.0133333333333333,16.4533333333333,89.65,117.7,8.66,863.4,121264,246204,2.98333333333333,293
2022,"2985","männlich",112,"14628","Sächsische Schweiz-Osterzgebirge",-0.08,"Sachsen",4.72738781871234,2.20333333333333,17.6866666666667,41.65,36.8333333333333,10.09,618.4,121264,246204,0.0133333333333333,261
2011,"3946","männlich",18,"14523","Vogtlandkreis",-0.2,"Sachsen",2.94443897916644,0.586666666666667,15.3066666666667,54.6,77.0666666666667,9.03,580.1,108488,222666,2.98333333333333,43
2013,"3946","männlich",15,"14523","Vogtlandkreis",-0.2,"Sachsen",2.77258872223978,0.13,15.42,131.7,99.7333333333333,8.12,647.7,108488,222666,0.586666666666667,41
2014,"3946","männlich",33,"14523","Vogtlandkreis",-0.2,"Sachsen",3.52636052461616,2.29333333333333,15.6333333333333,43,67.9666666666667,9.77,547.5,108488,222666,0.13,87
2015,"3946","männlich",54,"14523","Vogtlandkreis",-0.2,"Sachsen",4.00733318523247,2.57333333333333,16.0333333333333,41.2,41,9.65,457.8,108488,222666,2.29333333333333,120
2016,"3946","männlich",77,"14523","Vogtlandkreis",-0.2,"Sachsen",4.35670882668959,1.33666666666667,16.2433333333333,82.6,84.3,9,644.5,108488,222666,2.57333333333333,191
2017,"3946","männlich",73,"14523","Vogtlandkreis",-0.2,"Sachsen",4.30406509320417,0.0633333333333333,16.6066666666667,65.6,78.6666666666667,9.05,686.2,108488,222666,1.33666666666667,174
2019,"3946","männlich",114,"14523","Vogtlandkreis",-0.2,"Sachsen",4.74493212836325,1.78333333333333,16.46,38,39.9333333333333,9.73,500.8,108488,222666,0.0633333333333333,263
2020,"3946","männlich",65,"14523","Vogtlandkreis",-0.2,"Sachsen",4.18965474202643,3.11,14.86,104.2,79.2,9.63,614.6,108488,222666,1.78333333333333,183
2021,"3946","männlich",89,"14523","Vogtlandkreis",-0.2,"Sachsen",4.49980967033027,0.5,15.85,68.9,94.7333333333333,8.46,698.2,108488,222666,3.11,218
2022,"3946","männlich",75,"14523","Vogtlandkreis",-0.2,"Sachsen",4.33073334028633,2.20666666666667,17.5366666666667,13.45,25.5,9.93,484.4,108488,222666,0.5,198
2023,"3946","männlich",71,"14523","Vogtlandkreis",-0.2,"Sachsen",4.27666611901606,2.75333333333333,16.3266666666667,43.5,53.1333333333333,10.04,638.4,108488,222666,2.20666666666667,188
2011,"222","männlich",14,"14524","Zwickau",-0.19,"Sachsen",2.70805020110221,1.09333333333333,15.1733333333333,63.85,95.5,9.16,729.8,151813,310838,3.11,36
2012,"222","männlich",5,"14524","Zwickau",-0.19,"Sachsen",1.79175946922805,-0.696666666666667,15.85,80.2,84.3,8.67,844.6,151813,310838,1.09333333333333,25
2013,"222","männlich",6,"14524","Zwickau",-0.19,"Sachsen",1.94591014905531,0.56,15.25,189.1,139.6,8.22,985.4,151813,310838,-0.696666666666667,29
2014,"222","männlich",17,"14524","Zwickau",-0.19,"Sachsen",2.89037175789616,2.88333333333333,15.3866666666667,89.5,112.1,9.98,744.8,151813,310838,0.56,32
2015,"222","männlich",20,"14524","Zwickau",-0.19,"Sachsen",3.04452243772342,2.94333333333333,15.8566666666667,53.8,72.2333333333333,9.7,766.6,151813,310838,2.88333333333333,44
2016,"222","männlich",29,"14524","Zwickau",-0.19,"Sachsen",3.40119738166216,1.82666666666667,16.08,109.05,111.166666666667,9.13,877.2,151813,310838,2.94333333333333,63
2017,"222","männlich",25,"14524","Zwickau",-0.19,"Sachsen",3.25809653802148,0.506666666666667,16.4933333333333,60.65,76.8333333333333,9.16,909.2,151813,310838,1.82666666666667,59
2018,"222","männlich",27,"14524","Zwickau",-0.19,"Sachsen",3.3322045101752,1.23333333333333,17.22,76.05,56.9,9.99,649,151813,310838,0.506666666666667,51
2019,"222","männlich",34,"14524","Zwickau",-0.19,"Sachsen",3.55534806148941,2.19,16.4,58.8,59.6333333333333,9.98,749.9,151813,310838,1.23333333333333,79
2020,"222","männlich",31,"14524","Zwickau",-0.19,"Sachsen",3.46573590279973,3.79666666666667,14.93,91.35,73.6,9.99,756.9,151813,310838,2.19,88
2021,"222","männlich",55,"14524","Zwickau",-0.19,"Sachsen",4.02535169073515,0.986666666666667,15.67,105.75,127.966666666667,8.5,936.6,151813,310838,3.79666666666667,110
2022,"222","männlich",29,"14524","Zwickau",-0.19,"Sachsen",3.40119738166216,2.57333333333333,17.04,42.35,45.9333333333333,9.87,774.6,151813,310838,0.986666666666667,80
2023,"222","männlich",41,"14524","Zwickau",-0.19,"Sachsen",3.73766961828337,3.17666666666667,16.36,52.9,55,10.29,894.1,151813,310838,2.57333333333333,101
2011,"1050","weiblich",159,"14625","Bautzen",-0.17,"Sachsen",5.07517381523383,2.29333333333333,16.92,53.3,111.033333333333,10.56,669.7,150729,297711,3.79666666666667,263
2012,"1050","weiblich",68,"14625","Bautzen",-0.17,"Sachsen",4.23410650459726,0.523333333333333,17.4933333333333,59.35,78.2666666666667,10.13,670.8,150729,297711,2.29333333333333,115
2014,"1050","weiblich",127,"14625","Bautzen",-0.17,"Sachsen",4.85203026391962,3.78,17.3333333333333,60.85,76.1,11.47,568.9,150729,297711,0.523333333333333,207
2015,"1050","weiblich",112,"14625","Bautzen",-0.17,"Sachsen",4.72738781871234,4.43666666666667,17.4033333333333,51.5,48,11.38,620.4,150729,297711,3.78,198
2016,"1050","weiblich",190,"14625","Bautzen",-0.17,"Sachsen",5.25227342804663,2.92,17.8833333333333,78.7,81.5333333333333,10.61,685.9,150729,297711,4.43666666666667,305
2017,"1050","weiblich",168,"14625","Bautzen",-0.17,"Sachsen",5.12989871492307,1.76333333333333,18.1733333333333,43.3,64.7666666666667,10.72,631.2,150729,297711,2.92,295
2019,"1050","weiblich",163,"14625","Bautzen",-0.17,"Sachsen",5.0998664278242,3.37,18.2766666666667,66.4,56.7,11.64,526.8,150729,297711,1.76333333333333,290
2020,"1050","weiblich",202,"14625","Bautzen",-0.17,"Sachsen",5.31320597904179,4.93,16.8766666666667,77.55,63.9333333333333,11.51,611.7,150729,297711,3.37,355
2021,"1050","weiblich",190,"14625","Bautzen",-0.17,"Sachsen",5.25227342804663,1.87666666666667,17.8333333333333,84.45,92.4666666666667,10.15,714.7,150729,297711,4.93,323
2022,"1050","weiblich",111,"14625","Bautzen",-0.17,"Sachsen",4.71849887129509,4.04666666666667,18.92,25.7,21.7333333333333,11.41,464.9,150729,297711,1.87666666666667,178
2023,"1050","weiblich",128,"14625","Bautzen",-0.17,"Sachsen",4.85981240436167,4.46666666666667,17.8,50.95,52.8,11.68,700,150729,297711,4.04666666666667,201
2011,"853","weiblich",29,"14511","Chemnitz, Stadt",-0.05,"Sachsen",3.40119738166216,0.733333333333333,15.3533333333333,79.5,119.7,9.39,749.8,125885,248563,4.93,49
2012,"853","weiblich",15,"14511","Chemnitz, Stadt",-0.05,"Sachsen",2.77258872223978,-0.993333333333333,15.8,76.2,89.2333333333333,8.78,729.4,125885,248563,0.733333333333333,24
2013,"853","weiblich",15,"14511","Chemnitz, Stadt",-0.05,"Sachsen",2.77258872223978,0.166666666666667,15.2866666666667,163.9,122.733333333333,8.11,830,125885,248563,-0.993333333333333,30
2014,"853","weiblich",42,"14511","Chemnitz, Stadt",-0.05,"Sachsen",3.76120011569356,2.48333333333333,15.5266666666667,82.55,83.2,10.08,636.7,125885,248563,0.166666666666667,75
2015,"853","weiblich",64,"14511","Chemnitz, Stadt",-0.05,"Sachsen",4.17438726989564,2.83,15.9666666666667,49.05,49.0333333333333,9.83,644.9,125885,248563,2.48333333333333,123
2016,"853","weiblich",74,"14511","Chemnitz, Stadt",-0.05,"Sachsen",4.31748811353631,1.72333333333333,16.3233333333333,54.35,70.1666666666667,9.27,729.1,125885,248563,2.83,138
2017,"853","weiblich",55,"14511","Chemnitz, Stadt",-0.05,"Sachsen",4.02535169073515,0.446666666666667,16.5766666666667,47.05,66.3666666666667,9.21,785.2,125885,248563,1.72333333333333,97
2018,"853","weiblich",76,"14511","Chemnitz, Stadt",-0.05,"Sachsen",4.34380542185368,1.06,17.6966666666667,44.4,37.2333333333333,10.28,507.5,125885,248563,0.446666666666667,128
2019,"853","weiblich",79,"14511","Chemnitz, Stadt",-0.05,"Sachsen",4.38202663467388,2.31,16.7066666666667,40,42.5,10.27,654.3,125885,248563,1.06,148
2020,"853","weiblich",28,"14511","Chemnitz, Stadt",-0.05,"Sachsen",3.36729582998647,3.62333333333333,15.2233333333333,61.6,50.3,10.27,654.5,125885,248563,2.31,62
2021,"853","weiblich",81,"14511","Chemnitz, Stadt",-0.05,"Sachsen",4.40671924726425,0.816666666666667,15.8233333333333,96.45,107.7,8.65,838.9,125885,248563,3.62333333333333,135
2022,"853","weiblich",48,"14511","Chemnitz, Stadt",-0.05,"Sachsen",3.89182029811063,2.29666666666667,17.4333333333333,26.9,31.6333333333333,10.2,688.5,125885,248563,0.816666666666667,90
2023,"853","weiblich",25,"14511","Chemnitz, Stadt",-0.05,"Sachsen",3.25809653802148,2.86,16.5466666666667,47.7,50.9666666666667,10.33,839.9,125885,248563,2.29666666666667,36
2011,"314","weiblich",80,"14612","Dresden, Stadt",0.06,"Sachsen",4.39444915467244,1.30666666666667,16.39,47.1,108.733333333333,10.05,682.5,283973,563311,3.62333333333333,144
2012,"314","weiblich",38,"14612","Dresden, Stadt",0.06,"Sachsen",3.66356164612965,-0.766666666666667,16.6833333333333,85.25,101.4,9.46,784.2,283973,563311,1.30666666666667,66
2013,"314","weiblich",47,"14612","Dresden, Stadt",0.06,"Sachsen",3.87120101090789,0.61,16.33,148.8,114.3,8.9,752.5,283973,563311,-0.766666666666667,82
2014,"314","weiblich",35,"14612","Dresden, Stadt",0.06,"Sachsen",3.58351893845611,2.94666666666667,16.61,76.45,93.0333333333333,10.8,625.9,283973,563311,0.61,60
2015,"314","weiblich",42,"14612","Dresden, Stadt",0.06,"Sachsen",3.76120011569356,3.66666666666667,16.7166666666667,48.65,54.9666666666667,10.8,584.8,283973,563311,2.94666666666667,74
